169872;206236;Астрахань;Столбы;46.312097;48.056881;55.328742812;37.82100529;1346;;;69375.900000;19.271083 hours;1347805.700000;79001.100000;21.944750 hours;1356767.800000
169872;117986;Астрахань;Казань;46.312097;48.056881;55.848147;48.843685;1456;;;76943.300000;21.373139 hours;1455090.200000;92581.800000;25.717167 hours;1454328.600000
169872;120762;Астрахань;Электросталь;46.312097;48.056881;55.747074;38.4115;1437;;;73332.700000;20.370194 hours;1438239.200000;81587.100000;22.663083 hours;1457617.700000
169872;507;Астрахань;Коледино;46.312097;48.056881;55.38614;37.583393;1372;;;70664.600000;19.629056 hours;1374951.200000;80565.000000;22.379167 hours;1387817.300000
172430;686;Барнаул;Новосибирск;53.384265;83.739861;54.941901;82.916459;228;;;12388.100000;3.441139 hours;227044.700000;13217.700000;3.671583 hours;232969.900000
172430;117986;Барнаул;Казань;53.384265;83.739861;55.848147;48.843685;2901;;;142314.500000;39.531806 hours;2772656.700000;165129.700000;45.869361 hours;2791187.000000
172430;120762;Барнаул;Электросталь;53.384265;83.739861;55.747074;38.4115;3658;;;180308.200000;50.085611 hours;3581787.500000;206849.600000;57.458222 hours;3606584.300000
172430;300571;Барнаул;Екатеринбург Перспективная ;53.384265;83.739861;56.726696;60.578278;1851;;;93941.500000;26.094861 hours;1832365.900000;118159.400000;32.822056 hours;1848719.900000
172430;218210;Барнаул;Обухово;53.384265;83.739861;55.823819179;38.251653675;3664;;;180597.000000;50.165833 hours;3584452.500000;207296.700000;57.582417 hours;3609283.100000
172430;507;Барнаул;Коледино;53.384265;83.739861;55.38614;37.583393;3794;;;183309.800000;50.919389 hours;3652354.600000;209723.900000;58.256639 hours;3677310.500000
210557;686;Белогорск;Новосибирск;50.898893;128.535972;54.941901;82.916459;4376;;;214764.200000;59.656722 hours;4376810.800000;285075.200000;79.187556 hours;4296114.600000
210557;131643;Белогорск;Иркутск;50.898893;128.535972;52.319649;104.248228;2561;;;120585.900000;33.496083 hours;2561421.500000;149864.700000;41.629083 hours;2480081.500000
210557;120762;Белогорск;Электросталь;50.898893;128.535972;55.747074;38.4115;7551;;;380912.100000;105.808917 hours;7713852.300000;475696.500000;132.137917 hours;7717364.600000
210557;218210;Белогорск;Обухово;50.898893;128.535972;55.823819179;38.251653675;7557;;;381200.900000;105.889139 hours;7716517.400000;476143.600000;132.262111 hours;7720063.400000
207016;130486;СЦ Белгород;Воронеж;50.593676;36.679399;51.672394;39.296102;260;;;14225.000000;3.951389 hours;260922.500000;15728.400000;4.369000 hours;261446.300000
207016;206348;СЦ Белгород;Алексин;50.593676;36.679399;54.437235;37.464906;516;;;28724.800000;7.979111 hours;517022.500000;29766.800000;8.268556 hours;517608.000000
207016;120762;СЦ Белгород;Электросталь;50.593676;36.679399;55.747074;38.4115;724;;;37541.800000;10.428278 hours;724805.300000;39790.000000;11.052778 hours;720722.500000
207016;140302;СЦ Белгород;Курск;50.593676;36.679399;51.765435;36.131845;151;;;8632.600000;2.397944 hours;152111.400000;9364.200000;2.601167 hours;153751.000000
