"car_type","car_type_numb","src","src_coordinates","dst","dst_coordinates"
ninety_truck,3,213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}",211644,"{""latitude"": 56.763865443, ""longitude"": 60.742442033}"
ninety_truck,3,213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}",206708,"{""latitude"": 53.760427, ""longitude"": 87.092846}"
ninety_truck,3,213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}",161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}"
ninety_truck,3,213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}",172430,"{""latitude"": 53.384265, ""longitude"": 83.739861}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",118535,"{""latitude"": 56.169053, ""longitude"": 43.895555}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",6144,"{""latitude"": 48.7554, ""longitude"": 44.4405}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",144649,"{""latitude"": 56.09682, ""longitude"": 40.354817}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",686,"{""latitude"": 54.941901, ""longitude"": 82.916459}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",117819,"{""latitude"": 57.142964, ""longitude"": 65.597514}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",161003,"{""latitude"": 61.244861, ""longitude"": 73.500957}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",211415,"{""latitude"": 51.800428813, ""longitude"": 39.21810555}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",206708,"{""latitude"": 53.760427, ""longitude"": 87.092846}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",117866,"{""latitude"": 52.727738, ""longitude"": 41.387093}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",207404,"{""latitude"": 57.662651, ""longitude"": 39.78925}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",131643,"{""latitude"": 52.319649, ""longitude"": 104.248228}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",214951,"{""latitude"": 43.357235, ""longitude"": 132.122865}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",204952,"{""latitude"": 55.744370258, ""longitude"": 52.479285244}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",218916,"{""latitude"": 56.072212198, ""longitude"": 47.231122167}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",205104,"{""latitude"": 54.356576, ""longitude"": 48.598839}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",203632,"{""latitude"": 56.956633, ""longitude"": 41.040809}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",300862,"{""latitude"": 53.719708, ""longitude"": 91.376873}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",6145,"{""latitude"": 56.075378, ""longitude"": 92.948591}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",160030,"{""latitude"": 52.599422, ""longitude"": 39.392793}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",218628,"{""latitude"": 56.905912, ""longitude"": 53.359074}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",132508,"{""latitude"": 55.231372, ""longitude"": 61.299149}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",172430,"{""latitude"": 53.384265, ""longitude"": 83.739861}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",209208,"{""latitude"": 61.729299178, ""longitude"": 50.768561871}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",211644,"{""latitude"": 56.763865443, ""longitude"": 60.742442033}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",158929,"{""latitude"": 51.601574, ""longitude"": 45.943636}"
ninety_truck,3,117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}",149445,"{""latitude"": 54.565769, ""longitude"": 55.931327}"
ninety_truck,3,206844,"{""latitude"": 54.666244, ""longitude"": 20.45905}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
ninety_truck,3,206844,"{""latitude"": 54.666244, ""longitude"": 20.45905}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,117442,"{""latitude"": 54.483186, ""longitude"": 36.218078}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
ninety_truck,3,117442,"{""latitude"": 54.483186, ""longitude"": 36.218078}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
ninety_truck,3,117442,"{""latitude"": 54.483186, ""longitude"": 36.218078}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,210514,"{""latitude"": 67.203755, ""longitude"": 32.441947}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
ninety_truck,3,210514,"{""latitude"": 67.203755, ""longitude"": 32.441947}",205349,"{""latitude"": 68.999114, ""longitude"": 33.125556}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}"
ninety_truck,3,205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}",209208,"{""latitude"": 61.729299178, ""longitude"": 50.768561871}"
ninety_truck,3,303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
ninety_truck,3,303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
ninety_truck,3,303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
ninety_truck,3,303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
ninety_truck,3,303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}",300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",203631,"{""latitude"": 59.234185, ""longitude"": 39.923862}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",118535,"{""latitude"": 56.169053, ""longitude"": 43.895555}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",218644,"{""latitude"": 48.449259, ""longitude"": 135.12843}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",207803,"{""latitude"": 54.786513, ""longitude"": 32.100785}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",6144,"{""latitude"": 48.7554, ""longitude"": 44.4405}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",144649,"{""latitude"": 56.09682, ""longitude"": 40.354817}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",686,"{""latitude"": 54.941901, ""longitude"": 82.916459}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",205985,"{""latitude"": 46.312237, ""longitude"": 39.946724}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117819,"{""latitude"": 57.142964, ""longitude"": 65.597514}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",161003,"{""latitude"": 61.244861, ""longitude"": 73.500957}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",211415,"{""latitude"": 51.800428813, ""longitude"": 39.21810555}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",206708,"{""latitude"": 53.760427, ""longitude"": 87.092846}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117866,"{""latitude"": 52.727738, ""longitude"": 41.387093}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",207404,"{""latitude"": 57.662651, ""longitude"": 39.78925}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",302597,"{""latitude"": 54.582532, ""longitude"": 39.766525}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117456,"{""latitude"": 56.825157, ""longitude"": 35.87904}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",218674,"{""latitude"": 52.007122, ""longitude"": 113.560661}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",131643,"{""latitude"": 52.319649, ""longitude"": 104.248228}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",214951,"{""latitude"": 43.357235, ""longitude"": 132.122865}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",204952,"{""latitude"": 55.744370258, ""longitude"": 52.479285244}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",203799,"{""latitude"": 56.122826, ""longitude"": 47.309128}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",205104,"{""latitude"": 54.356576, ""longitude"": 48.598839}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",300862,"{""latitude"": 53.719708, ""longitude"": 91.376873}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",2737,"{""latitude"": 59.869844, ""longitude"": 30.519603}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",6145,"{""latitude"": 56.075378, ""longitude"": 92.948591}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",140302,"{""latitude"": 51.765435, ""longitude"": 36.131845}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",209209,"{""latitude"": 57.826076, ""longitude"": 28.379243}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",158751,"{""latitude"": 43.088653, ""longitude"": 44.644355}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",160030,"{""latitude"": 52.599422, ""longitude"": 39.392793}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",218628,"{""latitude"": 56.905912, ""longitude"": 53.359074}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",214210,"{""latitude"": 55.587577609, ""longitude"": 37.226744222}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",117442,"{""latitude"": 54.483186, ""longitude"": 36.218078}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",204615,"{""latitude"": 56.516407, ""longitude"": 85.024625}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",205349,"{""latitude"": 68.999114, ""longitude"": 33.125556}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",207016,"{""latitude"": 50.593676, ""longitude"": 36.679399}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",132508,"{""latitude"": 55.231372, ""longitude"": 61.299149}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",302856,"{""latitude"": 55.575239899, ""longitude"": 37.697530594}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}"
ninety_truck,3,507,"{""latitude"": 55.38614, ""longitude"": 37.583393}",217081,"{""latitude"": 53.320124, ""longitude"": 34.248998}"
