216566,507,57.924337,56.164468,55.38614,37.583393,95466.892400,26.518581 hours in route,1496498.000000,56.432054 km/h,rest: 12.000000,total time: 38.518581 ,
217081,507,53.320124,34.248998,55.38614,37.583393,28300.848750,7.861347 hours in route,373726.900000,47.539805 km/h,rest: 0.000000,total time: 7.861347 ,
218210,507,55.823819179,38.251653675,55.38614,37.583393,5697.157350,1.582544 hours in route,84475.800000,53.379758 km/h,rest: 0.000000,total time: 1.582544 ,
218225,507,55.150464,61.448817,55.38614,37.583393,113948.718850,31.652422 hours in route,1858985.700000,58.731231 km/h,rest: 12.000000,total time: 43.652422 ,
218402,507,56.951769,40.941105,55.38614,37.583393,20551.828000,5.708841 hours in route,341093.100000,59.748221 km/h,rest: 0.000000,total time: 5.708841 ,
218616,507,47.366609,39.716696,55.38614,37.583393,63286.257800,17.579516 hours in route,1035114.000000,58.881826 km/h,rest: 10.000000,total time: 27.579516 ,
218623,507,55.411823,37.589796,55.38614,37.583393,778.754950,0.216321 hours in route,6894.800000,31.873030 km/h,rest: 0.000000,total time: 0.216321 ,
218628,507,56.905912,53.359074,55.38614,37.583393,78865.743150,21.907151 hours in route,1312602.400000,59.916618 km/h,rest: 10.000000,total time: 31.907151 ,
218644,507,48.449259,135.12843,55.38614,37.583393,547461.647550,152.072680 hours in route,8345513.700000,54.878455 km/h,rest: 92.000000,total time: 244.072680 ,
218674,507,52.007122,113.560661,55.38614,37.583393,422071.431100,117.242064 hours in route,6230205.600000,53.139679 km/h,rest: 70.000000,total time: 187.242064 ,
218916,507,56.072212198,47.231122167,55.38614,37.583393,44007.538250,12.224316 hours in route,746665.900000,61.080382 km/h,rest: 2.000000,total time: 14.224316 ,
219030,507,56.30041,101.700708,55.38614,37.583393,329015.727150,91.393258 hours in route,4799903.800000,52.519233 km/h,rest: 52.000000,total time: 143.393258 ,
300168,507,56.084394,37.155605,55.38614,37.583393,6812.949950,1.892486 hours in route,99306.500000,52.474098 km/h,rest: 0.000000,total time: 1.892486 ,
300219,507,59.207319,39.800209,55.38614,37.583393,38416.008950,10.671114 hours in route,520068.600000,48.736113 km/h,rest: 2.000000,total time: 12.671114 ,
300363,507,52.126005,23.64126,55.38614,37.583393,62704.058750,17.417794 hours in route,1078005.600000,61.891052 km/h,rest: 10.000000,total time: 27.417794 ,
300571,507,56.726696,60.578278,55.38614,37.583393,117020.942100,32.505817 hours in route,1856264.900000,57.105622 km/h,rest: 20.000000,total time: 52.505817 ,
300862,507,53.719708,91.376873,55.38614,37.583393,283816.998500,78.838055 hours in route,4225905.100000,53.602351 km/h,rest: 42.000000,total time: 120.838055 ,
300864,507,56.113127507,37.180021536,55.38614,37.583393,6877.085500,1.910302 hours in route,101758.300000,53.268188 km/h,rest: 0.000000,total time: 1.910302 ,
300987,507,54.815902,31.975506,55.38614,37.583393,28064.222950,7.795617 hours in route,409135.200000,52.482719 km/h,rest: 0.000000,total time: 7.795617 ,
301760,507,54.678615,39.571775,55.38614,37.583393,13827.197800,3.840888 hours in route,180902.700000,47.099183 km/h,rest: 0.000000,total time: 3.840888 ,
301920,507,44.033866,43.165161,55.38614,37.583393,96624.296050,26.840082 hours in route,1548952.800000,57.710434 km/h,rest: 12.000000,total time: 38.840082 ,
301957,507,47.367953,39.71672,55.38614,37.583393,63271.913250,17.575531 hours in route,1035201.400000,58.900148 km/h,rest: 10.000000,total time: 27.575531 ,
302222,507,54.584504,55.907014,55.38614,37.583393,88996.314850,24.721199 hours in route,1457583.200000,58.960863 km/h,rest: 12.000000,total time: 36.721199 ,
302335,507,53.101049,46.583858,55.38614,37.583393,50218.965500,13.949713 hours in route,754661.900000,54.098742 km/h,rest: 2.000000,total time: 15.949713 ,
302445,507,55.347781246,37.614404928,55.38614,37.583393,953.142000,0.264762 hours in route,8270.600000,31.237906 km/h,rest: 0.000000,total time: 0.264762 ,
302597,507,54.582532,39.766525,55.38614,37.583393,15421.813850,4.283837 hours in route,200186.200000,46.730581 km/h,rest: 0.000000,total time: 4.283837 ,
302738,507,51.645263,46.009598,55.38614,37.583393,59252.831150,16.459120 hours in route,847100.000000,51.466908 km/h,rest: 10.000000,total time: 26.459120 ,
302769,507,64.527853,40.653662,55.38614,37.583393,96306.226400,26.751730 hours in route,1286721.500000,48.098628 km/h,rest: 12.000000,total time: 38.751730 ,
302856,507,55.575239899,37.697530594,55.38614,37.583393,2398.740700,0.666317 hours in route,31140.200000,46.734822 km/h,rest: 0.000000,total time: 0.666317 ,
303024,507,51.840969,107.641213,55.38614,37.583393,382679.044350,106.299735 hours in route,5583000.000000,52.521298 km/h,rest: 62.000000,total time: 168.299735 ,
303295,507,56.331209,36.678842,55.38614,37.583393,9115.428050,2.532063 hours in route,141034.000000,55.699238 km/h,rest: 0.000000,total time: 2.532063 ,
311800,507,59.74376,30.509576,55.38614,37.583393,38526.023350,10.701673 hours in route,720298.400000,67.307083 km/h,rest: 2.000000,total time: 12.701673 ,
507,686,55.38614,37.583393,54.941901,82.916459,214641.888000,59.622747 hours in route,3340453.000000,56.026486 km/h,rest: 32.000000,total time: 91.622747 ,
1733,686,56.767604,60.81316,54.941901,82.916459,108780.650150,30.216847 hours in route,1541653.000000,51.019651 km/h,rest: 12.000000,total time: 42.216847 ,
6145,686,56.075378,92.948591,54.941901,82.916459,60396.957200,16.776933 hours in route,800454.000000,47.711582 km/h,rest: 10.000000,total time: 26.776933 ,
117986,686,55.848147,48.843685,54.941901,82.916459,163787.375950,45.496493 hours in route,2452796.700000,53.911775 km/h,rest: 22.000000,total time: 67.496493 ,
120762,686,55.747074,38.4115,54.941901,82.916459,211012.124100,58.614479 hours in route,3264313.100000,55.691241 km/h,rest: 32.000000,total time: 90.614479 ,
130744,686,45.055356,39.067991,54.941901,82.916459,256912.194550,71.364498 hours in route,3856493.100000,54.039378 km/h,rest: 40.000000,total time: 111.364498 ,
131643,686,52.319649,104.248228,54.941901,82.916459,138718.674400,38.532965 hours in route,1836140.200000,47.651153 km/h,rest: 20.000000,total time: 58.532965 ,
161520,686,55.141009,82.985385,54.941901,82.916459,2996.944000,0.832484 hours in route,30701.800000,36.879728 km/h,rest: 0.000000,total time: 0.832484 ,
168458,686,55.010898,73.446973,54.941901,82.916459,48963.046800,13.600846 hours in route,649360.900000,47.744154 km/h,rest: 2.000000,total time: 15.600846 ,
172430,686,53.384265,83.739861,54.941901,82.916459,15320.216500,4.255616 hours in route,232969.900000,54.744111 km/h,rest: 0.000000,total time: 4.255616 ,
204615,686,56.516407,85.024625,54.941901,82.916459,22297.476750,6.193744 hours in route,300590.300000,48.531280 km/h,rest: 0.000000,total time: 6.193744 ,
205228,686,55.65431,37.888459,54.941901,82.916459,212368.573200,58.991270 hours in route,3295904.500000,55.871055 km/h,rest: 32.000000,total time: 90.991270 ,
206348,686,54.437235,37.464906,54.941901,82.916459,218870.092300,60.797248 hours in route,3348888.500000,55.082896 km/h,rest: 32.000000,total time: 92.797248 ,
206708,686,53.760427,87.092846,54.941901,82.916459,25886.696550,7.190749 hours in route,377201.300000,52.456468 km/h,rest: 0.000000,total time: 7.190749 ,
208277,686,44.662695,41.896576,54.941901,82.916459,251826.873750,69.951909 hours in route,3749867.700000,53.606367 km/h,rest: 40.000000,total time: 109.951909 ,
210557,686,50.898893,128.535972,54.941901,82.916459,296609.017700,82.391394 hours in route,4384749.300000,53.218535 km/h,rest: 50.000000,total time: 132.391394 ,
213849,686,55.310288,86.140728,54.941901,82.916459,21276.524150,5.910146 hours in route,277898.500000,47.020584 km/h,rest: 0.000000,total time: 5.910146 ,
214951,686,43.357235,132.122865,54.941901,82.916459,380227.311800,105.618698 hours in route,5764644.500000,54.579773 km/h,rest: 62.000000,total time: 167.618698 ,
216566,686,57.924337,56.164468,54.941901,82.916459,131635.430450,36.565397 hours in route,1913942.300000,52.342992 km/h,rest: 20.000000,total time: 56.565397 ,
218210,686,55.823819179,38.251653675,54.941901,82.916459,210988.769750,58.607992 hours in route,3265692.600000,55.720944 km/h,rest: 32.000000,total time: 90.607992 ,
218644,686,48.449259,135.12843,54.941901,82.916459,335656.068300,93.237797 hours in route,5039153.500000,54.046252 km/h,rest: 52.000000,total time: 145.237797 ,
218674,686,52.007122,113.560661,54.941901,82.916459,210265.851850,58.407181 hours in route,2923845.400000,50.059690 km/h,rest: 32.000000,total time: 90.407181 ,
219030,686,56.30041,101.700708,54.941901,82.916459,117210.147900,32.558374 hours in route,1493543.600000,45.872794 km/h,rest: 20.000000,total time: 52.558374 ,
300571,686,56.726696,60.578278,54.941901,82.916459,110279.596350,30.633221 hours in route,1564656.400000,51.077110 km/h,rest: 12.000000,total time: 42.633221 ,
303024,686,51.840969,107.641213,54.941901,82.916459,170873.465100,47.464851 hours in route,2276639.800000,47.964751 km/h,rest: 22.000000,total time: 69.464851 ,
311800,686,59.74376,30.509576,54.941901,82.916459,248412.396650,69.003444 hours in route,3989246.900000,57.812287 km/h,rest: 40.000000,total time: 109.003444 ,
120762,1193,55.747074,38.4115,48.449121,135.11073,544566.182350,151.268384 hours in route,8286170.100000,54.777938 km/h,rest: 90.000000,total time: 241.268384 ,
214951,1193,43.357235,132.122865,48.449121,135.11073,44697.499250,12.415972 hours in route,723538.900000,58.274849 km/h,rest: 2.000000,total time: 14.415972 ,
